Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,National LGA Name 2017,Christmas Period,Easter Period,Age_Group,Day of week,Time of day,Case
20203143,Qld,8,2020,Sunday,8:00,Single,No,No,No,50,Pedestrian,Female,1,Major Cities of Australia,Moreton Bay (R),No,No,0_to_16,Weekend,Day,1
20202082,Vic,8,2020,Saturday,12:00,Single,No,No,No,50,Pedestrian,Female,1,Major Cities of Australia,Frankston (C),No,No,0_to_16,Weekend,Day,1
20202040,Vic,8,2020,Saturday,13:00,Single,No,No,No,60,Pedestrian,Female,83,Outer Regional Australia,East Gippsland (S),No,No,75_or_older,Weekend,Day,1
20207015,NT,8,2020,Tuesday,4:00,Single,No,No,No,130,Driver,Male,34,Very Remote Australia,Victoria Daly (R),No,No,26_to_39,Weekday,Night,1
20203167,Qld,8,2020,Monday,22:00,Single,No,No,No,110,Pedestrian,Male,48,Inner Regional Australia,Gympie (R),No,No,40_to_64,Weekday,Night,1
20201036,NSW,8,2020,Monday,9:00,Single,No,No,No,100,Pedestrian,Male,31,Major Cities of Australia,Hornsby,No,No,26_to_39,Weekday,Day,1
20202069,Vic,8,2020,Thursday,2:00,Single,No,No,No,70,Pedestrian,Male,20,Major Cities of Australia,Whitehorse (C),No,No,17_to_25,Weekday,Night,1
20201221,NSW,8,2020,Thursday,18:00,Single,No,No,No,50,Pedestrian,Female,77,Major Cities of Australia,Fairfield,No,No,75_or_older,Weekday,Night,1
20204077,SA,7,2020,Friday,18:00,Single,No,No,No,90,Driver,Female,31,Major Cities of Australia,Salisbury (C),No,No,26_to_39,Weekend,Night,1
20207010,NT,7,2020,Friday,23:00,Single,No,No,No,130,Passenger,Female,38,Remote Australia,Katherine (T),No,No,26_to_39,Weekend,Night,1
20202004,Vic,7,2020,Saturday,1:00,Single,No,No,No,60,Driver,Male,33,Outer Regional Australia,East Gippsland (S),No,No,26_to_39,Weekend,Night,1
20201226,NSW,7,2020,Saturday,23:00,Single,No,No,No,50,Passenger,Male,17,Major Cities of Australia,Northern Beaches,No,No,17_to_25,Weekend,Night,1
20203161,Qld,7,2020,Sunday,20:00,Single,No,No,No,100,Passenger,Male,16,Very Remote Australia,Lockhart River (S),No,No,0_to_16,Weekend,Night,1
20203247,Qld,7,2020,Saturday,3:00,Single,No,No,No,100,Driver,Male,40,Outer Regional Australia,Townsville (C),No,No,40_to_64,Weekend,Night,1
20202033,Vic,7,2020,Saturday,0:00,Single,No,No,No,60,Motorcycle rider,Male,24,Inner Regional Australia,Northern Grampians (S),No,No,17_to_25,Weekend,Night,1
20204080,SA,7,2020,Sunday,18:00,Single,No,No,No,110,Driver,Male,42,Outer Regional Australia,Mid Murray (DC),No,No,40_to_64,Weekend,Night,1
20203147,Qld,7,2020,Sunday,19:00,Single,No,No,No,100,Motorcycle rider,Male,63,Outer Regional Australia,Southern Downs (R),No,No,40_to_64,Weekend,Night,1
20201251,NSW,7,2020,Saturday,19:00,Single,No,No,No,70,Driver,Male,30,Major Cities of Australia,Sutherland,No,No,26_to_39,Weekend,Night,1
20202047,Vic,7,2020,Tuesday,18:00,Multiple,No,No,No,100,Pedestrian,Male,31,Inner Regional Australia,Greater Bendigo (C),No,No,26_to_39,Weekday,Night,1
20201007,NSW,7,2020,Friday,18:00,Multiple,No,Yes,No,100,Driver,Male,35,Outer Regional Australia,Dubbo Regional,No,No,26_to_39,Weekend,Night,1
20203214,Qld,7,2020,Wednesday,4:00,Single,No,No,No,100,Driver,Male,32,Inner Regional Australia,Lockyer Valley (R),No,No,26_to_39,Weekday,Night,1
20207008,NT,7,2020,Friday,20:00,Single,No,No,No,80,Driver,Female,48,Very Remote Australia,Victoria Daly (R),No,No,40_to_64,Weekend,Night,1
20203029,Qld,7,2020,Thursday,19:00,Multiple,No,No,No,100,Driver,Female,58,Inner Regional Australia,Fraser Coast (R),No,No,40_to_64,Weekday,Night,1
20202142,Vic,7,2020,Thursday,5:00,Multiple,No,Yes,No,80,Motorcycle rider,Male,33,Major Cities of Australia,Monash (C),No,No,26_to_39,Weekday,Night,1
20206014,Tas,7,2020,Monday,19:00,Multiple,No,No,No,110,Driver,Female,28,Outer Regional Australia,Meander Valley (M),No,No,26_to_39,Weekday,Night,1
20201220,NSW,7,2020,Sunday,9:00,Multiple,No,No,No,60,Motorcycle pillion passenger,Female,41,Major Cities of Australia,Liverpool,No,No,40_to_64,Weekend,Day,1
20203160,Qld,7,2020,Saturday,10:00,Single,No,No,No,80,Motorcycle rider,Male,62,Very Remote Australia,Mareeba (S),No,No,40_to_64,Weekend,Day,1
20201046,NSW,7,2020,Sunday,12:00,Single,No,No,No,100,Motorcycle rider,Male,59,Outer Regional Australia,Tenterfield,No,No,40_to_64,Weekend,Day,1
20201103,NSW,7,2020,Saturday,15:00,Single,No,No,No,100,Driver,Male,72,Outer Regional Australia,Cabonne,No,No,65_to_74,Weekend,Day,1
20206001,Tas,7,2020,Saturday,14:00,Multiple,No,No,No,40,Motorcycle rider,Male,60,Remote Australia,Circular Head (M),No,No,40_to_64,Weekend,Day,1
20202104,Vic,7,2020,Friday,19:00,Single,No,No,No,50,Driver,Male,81,Major Cities of Australia,Greater Geelong (C),No,No,75_or_older,Weekend,Night,1
20204038,SA,7,2020,Sunday,10:00,Single,No,No,No,80,Driver,Male,88,Inner Regional Australia,Mount Barker (DC),No,No,75_or_older,Weekend,Day,1
20201117,NSW,7,2020,Saturday,15:00,Single,No,No,No,100,Passenger,Male,14,Outer Regional Australia,Warrumbungle,No,No,0_to_16,Weekend,Day,1
20204025,SA,7,2020,Sunday,16:00,Single,No,No,No,90,Driver,Male,21,Major Cities of Australia,Salisbury (C),No,No,17_to_25,Weekend,Day,1
20201117,NSW,7,2020,Saturday,15:00,Single,No,No,No,100,Passenger,Male,25,Outer Regional Australia,Warrumbungle,No,No,17_to_25,Weekend,Day,1
20203229,Qld,7,2020,Saturday,12:00,Multiple,No,No,No,80,Passenger,Male,20,Major Cities of Australia,Gold Coast (C),No,No,17_to_25,Weekend,Day,1
20203229,Qld,7,2020,Saturday,12:00,Multiple,No,No,No,80,Driver,Female,22,Major Cities of Australia,Gold Coast (C),No,No,17_to_25,Weekend,Day,1
20203229,Qld,7,2020,Saturday,12:00,Multiple,No,No,No,80,Passenger,Female,20,Major Cities of Australia,Gold Coast (C),No,No,17_to_25,Weekend,Day,1
20203229,Qld,7,2020,Saturday,12:00,Multiple,No,No,No,80,Passenger,Female,21,Major Cities of Australia,Gold Coast (C),No,No,17_to_25,Weekend,Day,1
20203202,Qld,7,2020,Saturday,15:00,Single,No,No,No,80,Motorcycle pillion passenger,Male,21,Outer Regional Australia,Mareeba (S),No,No,17_to_25,Weekend,Day,1
20203124,Qld,7,2020,Sunday,6:00,Single,No,No,No,80,Driver,Male,29,Remote Australia,Fraser Coast (R),No,No,26_to_39,Weekend,Day,1
20204023,SA,7,2020,Saturday,17:00,Single,No,No,No,100,Driver,Male,87,Outer Regional Australia,Yorke Peninsula (DC),No,No,75_or_older,Weekend,Day,1
20202162,Vic,7,2020,Monday,13:00,Single,No,Yes,No,80,Passenger,Male,35,Inner Regional Australia,Colac-Otway (S),No,No,26_to_39,Weekday,Day,1
20203176,Qld,7,2020,Monday,14:00,Single,No,No,Yes,100,Driver,Male,38,Remote Australia,Banana (S),No,No,26_to_39,Weekday,Day,1
20204076,SA,7,2020,Tuesday,9:00,Single,No,No,No,110,Driver,Male,60,Remote Australia,Cleve (DC),No,No,40_to_64,Weekday,Day,1
20202193,Vic,7,2020,Thursday,10:00,Multiple,No,No,No,100,Driver,Male,49,Outer Regional Australia,Corangamite (S),No,No,40_to_64,Weekday,Day,1
20203219,Qld,7,2020,Thursday,12:00,Multiple,No,No,No,60,Driver,Male,36,Major Cities of Australia,Ipswich (C),No,No,26_to_39,Weekday,Day,1
20203043,Qld,7,2020,Friday,8:00,Multiple,No,No,No,100,Driver,Female,51,Inner Regional Australia,South Burnett (R),No,No,40_to_64,Weekday,Day,1
20207025,NT,7,2020,Wednesday,10:00,Single,No,No,No,130,Passenger,Female,21,Very Remote Australia,Barkly (R),No,No,17_to_25,Weekday,Day,1
20203192,Qld,7,2020,Tuesday,17:00,Single,No,No,No,60,Driver,Male,59,Inner Regional Australia,Gold Coast (C),No,No,40_to_64,Weekday,Day,1
20202067,Vic,7,2020,Thursday,7:00,Multiple,No,No,No,60,Motorcycle rider,Male,52,Major Cities of Australia,Monash (C),No,No,40_to_64,Weekday,Day,1
20201170,NSW,7,2020,Friday,16:00,Single,No,No,No,100,Motorcycle rider,Male,40,Inner Regional Australia,Tamworth Regional,No,No,40_to_64,Weekday,Day,1
20201138,NSW,7,2020,Tuesday,7:00,Multiple,No,No,No,100,Driver,Male,28,Inner Regional Australia,Shoalhaven,No,No,26_to_39,Weekday,Day,1
20201152,NSW,7,2020,Wednesday,13:00,Single,No,No,No,100,Driver,Female,24,Inner Regional Australia,Clarence Valley,No,No,17_to_25,Weekday,Day,1
20201059,NSW,7,2020,Monday,15:00,Single,No,Yes,No,100,Driver,Male,54,Outer Regional Australia,Federation,No,No,40_to_64,Weekday,Day,1
20201180,NSW,7,2020,Sunday,2:00,Single,No,No,No,60,Driver,Male,33,Inner Regional Australia,Cessnock,No,No,26_to_39,Weekend,Night,1
20202111,Vic,7,2020,Friday,12:00,Single,No,No,No,100,Motorcycle rider,Male,60,Inner Regional Australia,Mitchell (S),No,No,40_to_64,Weekday,Day,1
20206013,Tas,7,2020,Tuesday,15:00,Multiple,No,Yes,No,70,Driver,Female,41,Inner Regional Australia,Brighton (M),No,No,40_to_64,Weekday,Day,1
20202049,Vic,7,2020,Friday,21:00,Single,No,No,No,100,Passenger,Male,36,Inner Regional Australia,Mount Alexander (S),No,No,26_to_39,Weekend,Night,1
20202049,Vic,7,2020,Friday,21:00,Single,No,No,No,100,Driver,Male,27,Inner Regional Australia,Mount Alexander (S),No,No,26_to_39,Weekend,Night,1
20203109,Qld,7,2020,Tuesday,6:00,Multiple,No,No,No,50,Pedal cyclist,Male,42,Major Cities of Australia,Brisbane (C),No,No,40_to_64,Weekday,Day,1
20201125,NSW,7,2020,Tuesday,11:00,Single,No,No,No,80,Driver,Female,17,Inner Regional Australia,Ballina,No,No,17_to_25,Weekday,Day,1
20201201,NSW,7,2020,Friday,12:00,Single,No,No,No,100,Driver,Female,73,Outer Regional Australia,Glen Innes Severn,No,No,65_to_74,Weekday,Day,1
20202110,Vic,7,2020,Thursday,17:00,Single,No,No,No,100,Driver,Male,66,Inner Regional Australia,Murrindindi (S),No,No,65_to_74,Weekday,Day,1
20203090,Qld,7,2020,Friday,13:00,Single,No,No,No,50,Driver,Female,74,Major Cities of Australia,Logan (C),No,No,65_to_74,Weekday,Day,1
20203098,Qld,7,2020,Tuesday,15:00,Multiple,No,Yes,No,80,Driver,Female,69,Major Cities of Australia,Redland (C),No,No,65_to_74,Weekday,Day,1
20201211,NSW,7,2020,Wednesday,12:00,Single,No,No,Yes,100,Driver,Male,72,Outer Regional Australia,Kyogle,No,No,65_to_74,Weekday,Day,1
20208006,ACT,7,2020,Monday,14:00,Multiple,No,No,No,70,Passenger,Female,71,Major Cities of Australia,Unincorporated ACT,No,No,65_to_74,Weekday,Day,1
20203005,Qld,7,2020,Thursday,11:00,Single,No,No,No,50,Driver,Male,83,Inner Regional Australia,Bundaberg (R),No,No,75_or_older,Weekday,Day,1
20204018,SA,7,2020,Wednesday,18:00,Single,No,No,No,110,Driver,Male,47,Inner Regional Australia,Mallala (DC),No,No,40_to_64,Weekday,Night,1
20201162,NSW,7,2020,Thursday,21:00,Single,No,No,No,60,Driver,Male,47,Major Cities of Australia,Lake Macquarie,No,No,40_to_64,Weekday,Night,1
20201257,NSW,7,2020,Tuesday,21:00,Multiple,No,No,No,80,Driver,Male,21,Inner Regional Australia,The Hills,No,No,17_to_25,Weekday,Night,1
20201196,NSW,7,2020,Monday,16:00,Multiple,No,Yes,No,100,Driver,Male,90,Inner Regional Australia,Mid-Coast,No,No,75_or_older,Weekday,Day,1
20204005,SA,7,2020,Wednesday,10:00,Multiple,No,Yes,No,110,Passenger,Female,2,Inner Regional Australia,Light (RegC),No,No,0_to_16,Weekday,Day,1
20204035,SA,7,2020,Wednesday,11:00,Single,No,No,No,100,Passenger,Male,19,Outer Regional Australia,Whyalla (C),No,No,17_to_25,Weekday,Day,1
20203099,Qld,7,2020,Friday,17:00,Multiple,No,No,Yes,110,Driver,Male,18,Outer Regional Australia,Goondiwindi (R),No,No,17_to_25,Weekday,Day,1
20201118,NSW,7,2020,Friday,0:00,Single,No,No,No,100,Driver,Male,45,Remote Australia,Unincorporated,No,No,40_to_64,Weekday,Night,1
20204049,SA,7,2020,Wednesday,8:00,Multiple,No,Yes,No,60,Motorcycle rider,Male,18,Major Cities of Australia,Salisbury (C),No,No,17_to_25,Weekday,Day,1
20207009,NT,7,2020,Thursday,20:00,Single,No,No,No,100,Other/-9,Male,68,Very Remote Australia,MacDonnell (R),No,No,65_to_74,Weekday,Night,1
20203054,Qld,7,2020,Monday,7:00,Single,No,No,No,100,Driver,Male,18,Remote Australia,Balonne (S),No,No,17_to_25,Weekday,Day,1
20202011,Vic,7,2020,Thursday,8:00,Single,No,No,No,100,Driver,Male,30,Outer Regional Australia,East Gippsland (S),No,No,26_to_39,Weekday,Day,1
20202120,Vic,7,2020,Wednesday,22:00,Single,No,No,No,100,Passenger,Male,17,Inner Regional Australia,Moira (S),No,No,17_to_25,Weekday,Night,1
20202120,Vic,7,2020,Wednesday,22:00,Single,No,No,No,100,Driver,Male,18,Inner Regional Australia,Moira (S),No,No,17_to_25,Weekday,Night,1
20203119,Qld,7,2020,Wednesday,19:00,Single,No,No,No,60,Pedestrian,Female,33,Inner Regional Australia,Mackay (R),No,No,26_to_39,Weekday,Night,1
20201177,NSW,7,2020,Thursday,20:00,Single,No,No,Yes,100,Pedestrian,Male,36,Major Cities of Australia,Blacktown,No,No,26_to_39,Weekday,Night,1
20201134,NSW,7,2020,Wednesday,15:00,Single,Yes,No,No,40,Pedestrian,Female,14,Inner Regional Australia,Shoalhaven,No,No,0_to_16,Weekday,Day,1
20203077,Qld,7,2020,Monday,19:00,Single,No,No,No,60,Pedestrian,Male,63,Inner Regional Australia,Bundaberg (R),No,No,40_to_64,Weekday,Night,1
20201185,NSW,7,2020,Monday,16:00,Single,No,No,No,40,Pedestrian,Male,79,Major Cities of Australia,Sydney,No,No,75_or_older,Weekday,Day,1
20203026,Qld,7,2020,Sunday,19:00,Multiple,Yes,No,No,60,Pedestrian,Male,38,Major Cities of Australia,Sunshine Coast (R),No,No,26_to_39,Weekend,Night,1
20201156,NSW,7,2020,Friday,15:00,Multiple,No,Yes,Yes,110,Pedestrian,Female,8,Major Cities of Australia,Wollondilly,No,No,0_to_16,Weekday,Day,1
20203132,Qld,6,2020,Monday,0:00,Single,No,No,No,80,Motorcycle pillion passenger,Female,29,Major Cities of Australia,Logan (C),No,No,26_to_39,Weekend,Night,1
20203031,Qld,6,2020,Sunday,4:00,Single,No,No,No,70,Passenger,Male,13,Outer Regional Australia,Townsville (C),No,No,0_to_16,Weekend,Night,1
20203031,Qld,6,2020,Sunday,4:00,Single,No,No,No,70,Passenger,Female,14,Outer Regional Australia,Townsville (C),No,No,0_to_16,Weekend,Night,1
20203031,Qld,6,2020,Sunday,4:00,Single,No,No,No,70,Passenger,Female,17,Outer Regional Australia,Townsville (C),No,No,17_to_25,Weekend,Night,1
20203053,Qld,6,2020,Monday,1:00,Single,No,No,No,100,Driver,Female,23,Major Cities of Australia,Moreton Bay (R),No,No,17_to_25,Weekend,Night,1
20207017,NT,6,2020,Saturday,1:00,Single,No,No,No,110,Driver,Male,24,Very Remote Australia,Central Desert (R),No,No,17_to_25,Weekend,Night,1
20203037,Qld,6,2020,Friday,22:00,Single,No,No,No,70,Passenger,Male,19,Major Cities of Australia,Brisbane (C),No,No,17_to_25,Weekend,Night,1
20203008,Qld,6,2020,Friday,1:00,Multiple,No,No,Yes,100,Driver,Male,21,Inner Regional Australia,Fraser Coast (R),No,No,17_to_25,Weekday,Night,1
20203031,Qld,6,2020,Sunday,4:00,Single,No,No,No,70,Passenger,Female,14,Outer Regional Australia,Townsville (C),No,No,0_to_16,Weekend,Night,1
20201142,NSW,6,2020,Thursday,22:00,Single,No,No,No,60,Passenger,Female,23,Major Cities of Australia,Blacktown,No,No,17_to_25,Weekday,Night,1
20201104,NSW,6,2020,Sunday,15:00,Single,No,No,No,50,Driver,Male,34,Major Cities of Australia,Penrith,No,No,26_to_39,Weekend,Day,1
20201214,NSW,6,2020,Saturday,13:00,Single,No,No,No,100,Motorcycle rider,Male,56,Outer Regional Australia,Snowy Monaro Regional,No,No,40_to_64,Weekend,Day,1
20201005,NSW,6,2020,Saturday,14:00,Multiple,No,No,No,80,Pedal cyclist,Male,45,Major Cities of Australia,Blue Mountains,No,No,40_to_64,Weekend,Day,1
20203215,Qld,6,2020,Sunday,15:00,Multiple,No,No,No,80,Driver,Male,54,Major Cities of Australia,Logan (C),No,No,40_to_64,Weekend,Day,1
20202180,Vic,6,2020,Saturday,12:00,Multiple,No,No,No,100,Passenger,Female,55,Major Cities of Australia,Cardinia (S),No,No,40_to_64,Weekend,Day,1
20203240,Qld,6,2020,Saturday,12:00,Single,No,No,No,80,Motorcycle rider,Male,57,Remote Australia,Whitsunday (R),No,No,40_to_64,Weekend,Day,1
20203159,Qld,6,2020,Sunday,13:00,Multiple,No,No,No,70,Motorcycle rider,Male,25,Major Cities of Australia,Logan (C),No,No,17_to_25,Weekend,Day,1
20202032,Vic,6,2020,Sunday,14:00,Single,No,No,No,100,Motorcycle rider,Male,60,Outer Regional Australia,Wangaratta (RC),No,No,40_to_64,Weekend,Day,1
20203087,Qld,6,2020,Saturday,15:00,Single,No,No,No,110,Passenger,Female,0,Remote Australia,Isaac (R),No,No,0_to_16,Weekend,Day,1
20202185,Vic,6,2020,Saturday,9:00,Multiple,No,No,No,100,Driver,Male,64,Inner Regional Australia,Wangaratta (RC),No,No,40_to_64,Weekend,Day,1
20202002,Vic,6,2020,Saturday,17:00,Multiple,No,No,No,100,Passenger,Female,81,Major Cities of Australia,Casey (C),No,No,75_or_older,Weekend,Day,1
20202002,Vic,6,2020,Saturday,17:00,Multiple,No,No,No,100,Driver,Male,81,Major Cities of Australia,Casey (C),No,No,75_or_older,Weekend,Day,1
20207001,NT,6,2020,Sunday,10:00,Single,No,No,No,100,Passenger,Male,8,Remote Australia,Katherine (T),No,No,0_to_16,Weekend,Day,1
20202060,Vic,6,2020,Sunday,12:00,Single,No,No,No,100,Motorcycle rider,Male,30,Inner Regional Australia,Yarra Ranges (S),No,No,26_to_39,Weekend,Day,1
20204003,SA,6,2020,Sunday,14:00,Multiple,No,No,No,60,Motorcycle rider,Male,31,Major Cities of Australia,West Torrens (C),No,No,26_to_39,Weekend,Day,1
20203215,Qld,6,2020,Sunday,15:00,Multiple,No,No,No,80,Driver,Male,37,Major Cities of Australia,Logan (C),No,No,26_to_39,Weekend,Day,1
20202185,Vic,6,2020,Saturday,9:00,Multiple,No,No,No,100,Passenger,Male,77,Inner Regional Australia,Wangaratta (RC),No,No,75_or_older,Weekend,Day,1
20201135,NSW,6,2020,Saturday,13:00,Multiple,No,No,No,60,Motorcycle rider,Male,87,Major Cities of Australia,Canterbury-Bankstown,No,No,75_or_older,Weekend,Day,1
20201094,NSW,6,2020,Sunday,17:00,Multiple,No,No,No,80,Driver,Female,80,Major Cities of Australia,Blue Mountains,No,No,75_or_older,Weekend,Day,1
20202058,Vic,6,2020,Monday,9:00,Single,No,Yes,No,80,Driver,Male,52,Outer Regional Australia,East Gippsland (S),No,No,40_to_64,Weekday,Day,1
20203014,Qld,6,2020,Sunday,1:00,Single,No,No,No,70,Driver,Male,24,Major Cities of Australia,Logan (C),No,No,17_to_25,Weekend,Night,1
20203014,Qld,6,2020,Sunday,1:00,Single,No,No,No,70,Passenger,Female,21,Major Cities of Australia,Logan (C),No,No,17_to_25,Weekend,Night,1
20202037,Vic,6,2020,Wednesday,17:00,Multiple,No,No,No,60,Motorcycle rider,Male,23,Major Cities of Australia,Greater Dandenong (C),No,No,17_to_25,Weekday,Day,1
20203190,Qld,6,2020,Tuesday,7:00,Multiple,No,Yes,No,60,Pedal cyclist,Female,50,Major Cities of Australia,Brisbane (C),No,No,40_to_64,Weekday,Day,1
20201063,NSW,6,2020,Sunday,0:00,Single,No,No,No,80,Driver,Male,28,Outer Regional Australia,Gunnedah,No,No,26_to_39,Weekend,Night,1
20203033,Qld,6,2020,Saturday,21:00,Single,No,No,No,60,Driver,Male,26,Remote Australia,Whitsunday (R),No,No,26_to_39,Weekend,Night,1
20201039,NSW,6,2020,Wednesday,14:00,Single,No,No,No,100,Driver,Male,80,Outer Regional Australia,Hilltops,No,No,75_or_older,Weekday,Day,1
20201035,NSW,6,2020,Monday,13:00,Multiple,No,No,No,80,Driver,Female,17,Inner Regional Australia,Mid-Coast,No,No,17_to_25,Weekday,Day,1
20201058,NSW,6,2020,Tuesday,11:00,Single,No,No,Yes,100,Driver,Male,70,Outer Regional Australia,Tamworth Regional,No,No,65_to_74,Weekday,Day,1
20203063,Qld,6,2020,Tuesday,9:00,Multiple,No,No,No,80,Driver,Female,74,Inner Regional Australia,Fraser Coast (R),No,No,65_to_74,Weekday,Day,1
20201193,NSW,6,2020,Friday,16:00,Multiple,No,No,No,80,Driver,Female,68,Inner Regional Australia,Blue Mountains,No,No,65_to_74,Weekday,Day,1
20207005,NT,6,2020,Monday,19:00,Multiple,No,No,No,100,Pedal cyclist,Male,34,Outer Regional Australia,Litchfield (M),No,No,26_to_39,Weekday,Night,1
20201167,NSW,6,2020,Monday,11:00,Multiple,No,No,No,50,Driver,Male,101,Major Cities of Australia,Waverley,No,No,75_or_older,Weekday,Day,1
20202081,Vic,6,2020,Friday,15:00,Multiple,No,No,No,80,Passenger,Female,28,Major Cities of Australia,Nillumbik (S),No,No,26_to_39,Weekday,Day,1
20201112,NSW,6,2020,Friday,15:00,Single,No,No,No,80,Driver,Female,84,Inner Regional Australia,Port Stephens,No,No,75_or_older,Weekday,Day,1
20201050,NSW,6,2020,Tuesday,5:00,Single,No,No,No,100,Driver,Male,46,Inner Regional Australia,Greater Hume,No,No,40_to_64,Weekday,Night,1
20203008,Qld,6,2020,Friday,1:00,Multiple,No,No,Yes,100,Passenger,Female,17,Inner Regional Australia,Fraser Coast (R),No,No,17_to_25,Weekday,Night,1
20201210,NSW,6,2020,Wednesday,14:00,Multiple,No,No,Yes,100,Motorcycle rider,Male,13,Outer Regional Australia,Narromine,No,No,0_to_16,Weekday,Day,1
20204011,SA,6,2020,Tuesday,10:00,Single,No,No,No,50,Motorcycle rider,Male,19,Outer Regional Australia,Whyalla (C),No,No,17_to_25,Weekday,Day,1
20202046,Vic,6,2020,Tuesday,8:00,Multiple,No,No,Yes,100,Driver,Female,30,Major Cities of Australia,Casey (C),No,No,26_to_39,Weekday,Day,1
20203032,Qld,6,2020,Friday,14:00,Single,No,No,No,100,Driver,Male,27,Remote Australia,Hinchinbrook (S),No,No,26_to_39,Weekday,Day,1
20203222,Qld,6,2020,Friday,11:00,Multiple,No,No,No,80,Motorcycle rider,Male,37,Inner Regional Australia,Sunshine Coast (R),No,No,26_to_39,Weekday,Day,1
20201178,NSW,6,2020,Thursday,3:00,Multiple,No,No,Yes,80,Driver,Male,36,Inner Regional Australia,Shoalhaven,No,No,26_to_39,Weekday,Night,1
20201246,NSW,6,2020,Thursday,17:00,Multiple,No,No,No,80,Motorcycle rider,Male,28,Major Cities of Australia,Blacktown,No,No,26_to_39,Weekday,Day,1
20202163,Vic,6,2020,Thursday,16:00,Multiple,No,No,No,60,Motorcycle rider,Male,32,Inner Regional Australia,Latrobe (C) (Vic.),No,No,26_to_39,Weekday,Day,1
20203117,Qld,6,2020,Friday,17:00,Single,No,No,No,100,Driver,Male,34,Remote Australia,Cassowary Coast (R),No,No,26_to_39,Weekday,Day,1
20201049,NSW,6,2020,Wednesday,15:00,Single,No,No,No,40,Driver,Female,77,Major Cities of Australia,Northern Beaches,No,No,75_or_older,Weekday,Day,1
20202028,Vic,6,2020,Wednesday,11:00,Single,No,No,No,60,Driver,Male,91,Major Cities of Australia,Monash (C),No,No,75_or_older,Weekday,Day,1
20202175,Vic,6,2020,Tuesday,4:00,Single,No,No,No,60,Driver,Male,77,Major Cities of Australia,Greater Geelong (C),No,No,75_or_older,Weekday,Night,1
20201191,NSW,6,2020,Friday,19:00,Single,No,No,No,110,Pedestrian,Male,45,Inner Regional Australia,Wingecarribee,No,No,40_to_64,Weekend,Night,1
